,kingdom,phylum,class,order,family,genus,species,kingdom_id,phylum_id,class_id,order_id,family_id,genus_id,species_id,query
124,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Deparia,Deparia lancea,6,7707728,7228684,392,4922264,2650977,8582197,Diplazium subsinuatum
125,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens niamniamensis,6,7707728,220,1353,6699,2891766,4194166,Impatiens niamniamensis
126,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens repens,6,7707728,220,1353,6699,2891766,4193724,Impatiens repens
127,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Basellaceae,Anredera,Anredera cordifolia,6,7707728,220,422,3063,3083506,3083508,Anredera cordifolia
128,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia erythrophylla,6,7707728,220,7224005,6638,2874710,4156797,Begonia erythophylla
129,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia hemsleyana,6,7707728,220,7224005,6638,2874710,4930923,Begonia hemsleyana
130,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia henryi,6,7707728,220,7224005,6638,2874710,4157195,Begonia henryi
131,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,NA,6,7707728,220,7224005,6638,2874710,NA,Begonia rhizomatis
132,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia sutherlandii,6,7707728,220,7224005,6638,2874710,7303185,Begonia sutherlandii
133,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,NA,6,7707728,220,7224005,6638,2874710,NA,Begonia thurstonii
134,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia kui,6,7707728,220,7224005,6638,2874710,4157973,Begonia kui
135,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Pandorea,Pandorea jasminoides,6,7707728,220,408,6655,3233559,7298716,Pandorea jasminoides
136,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Blechnaceae,Doodia,Doodia caudata,6,7707728,7228684,392,2374,9499769,7296839,Doodia candata
137,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Acanthostachys,Acanthostachys pitcairnioides,6,7707728,196,1369,3740,7904086,2693696,Acanthostachys pitcairnoides
138,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Aechmea,Aechmea racinae,6,7707728,196,1369,3740,2697812,2698084,Aechmea racinae
139,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Ananas,Ananas comosus,6,7707728,196,1369,3740,2699430,5288819,Ananas comosus
140,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Billbergia,Billbergia morelii,6,7707728,196,1369,3740,2693699,2693702,Billbergia morelii
141,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Billbergia,Billbergia nutans,6,7707728,196,1369,3740,2693699,2693788,Billbergia nutans
142,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Billbergia,Billbergia pyramidalis,6,7707728,196,1369,3740,2693699,2693754,Billbergia pyramidalis
